rank,id,score
839,8642,139.10845038782819
840,5227,139.0642344715609
841,8846,138.96881403857859
842,0138,138.89891209446486
843,2622,138.8372006242454
844,0003,138.4813176247639
845,2553,138.40462515201162
846,4112,138.3087935669118
847,1748,138.15883100485777
848,0436,137.82817154003166
849,4648,137.82524788167152
850,0430,137.74913219547582
851,9361,137.67352051982033
852,3042,137.32148897914374
853,8322,137.2897785186474
854,6620,137.12558495567424
855,7370,136.8962306305078
856,3373,136.81329982677053
857,8165,136.80140600855222
858,5621,136.68059592625568
859,4294,136.64077103445152
860,6532,136.62309995034462
861,8398,136.560028649149
862,9581,136.33855322595807
863,6003,136.31633435730825
864,8780,136.28040030313082
865,5376,136.1802611027551
866,9390,136.11834581307346
867,2384,135.99428469596722
868,0168,135.76239822581326
869,7002,135.722276612174
870,9155,135.67808524980182
871,5069,135.43536809357664
872,4406,135.36642585055938
873,1953,135.1941117409677
874,0443,135.140039106374
875,5589,134.42213728424196
876,2816,134.00145271972073
877,5864,133.77336636358393
878,3979,133.68155994884108
879,2073,133.56352772909716
880,8241,132.6213840982862
881,0785,132.43765425191992
882,8190,132.36020817154437
883,4696,132.18910837720284
884,3883,132.02324875310794
885,8823,132.00967328025857
886,5347,131.69326514519426
887,4525,131.65163321036047
888,6471,131.58374756891513
889,6276,131.39330369796647
890,8166,131.2577910008418
891,1220,131.24025220150543
892,9273,131.21493646682697
893,6125,131.13908315193893
894,2540,130.9288908823257
895,0446,130.90636170838795
896,0901,130.70655265688006
897,8989,130.31577874390828
898,6165,130.02153775200296
899,9493,129.79084426360885
900,5896,129.77811420054778
901,1367,129.75279846586932
902,8749,129.5439102542857
903,5827,129.180154571364
904,9042,128.8992761915119
905,8021,128.88206605641707
906,5963,128.68110807017726
907,5943,128.67404397787502
908,5877,128.49874416834882
909,9795,128.45006290222605
910,5067,128.18708489879413
911,2582,128.10123554990815
912,5586,127.96582502046247
913,5097,127.9368622521885
914,2693,127.87957754522749
915,1897,127.87400788449186
916,7935,127.73867576424314
917,2174,127.66316050686798
918,3142,127.6143756322824
919,7718,127.34067388696188
920,3383,127.31230738427628
921,4576,127.05666683796234
922,8351,126.90036176098211
923,8478,126.62666001566159
924,6878,126.41247515444776
925,6264,126.38910520927466
926,3186,126.37867875395882
927,1080,126.11779859574291
928,8957,126.09027809923778
929,3307,126.0162555360036
930,5075,126.01062917524663
931,3549,125.82994216609522
932,0801,125.57239918671685
933,6744,125.46603923566552
934,7960,125.38504697612574
935,8614,124.64055920913519
936,4023,124.59758945027873
937,7377,124.42607879169661
938,2414,124.39069935934951
939,9396,123.98233708396722
940,4044,123.88606680697319
941,6116,123.74802956333998
942,8932,123.69135237623166
943,6773,123.39642344470279
944,4245,123.26155563664315
945,5152,123.18957219994685
946,4804,123.09657497305452
947,3102,122.98687867724236
948,0086,122.92992300681331
949,8033,122.85235187486893
950,2323,122.66073062499505
951,5802,122.65500655883991
952,7384,122.3540321786367
953,0253,122.2413564795123
954,2632,122.08681265261659
955,4145,121.62336413950396
956,8454,121.42811605233446
957,6005,121.2723485463037
958,4619,121.16565765202402
959,7772,120.98964016097842
960,1110,120.70361805938747
961,4939,120.68930517745524
962,2516,120.6440559012894
963,5135,120.48547437823234
964,3238,120.32621177605836
965,8486,120.2326359431343
966,9896,120.1529734953814
967,5691,119.53798576813875
968,3838,119.48944858692079
969,0876,119.45796888844734
970,0023,119.40971055572159
971,0882,118.98795258553801
972,3163,118.55081672673398
973,5618,118.44428250098392
974,7292,118.34099342412217
975,4832,118.29300434693326
976,0568,118.0979805597755
977,1236,118.03692026533571
978,8802,117.9731894950951
979,9280,117.90163031742026
980,3577,117.89245012305321
981,1570,117.83587487979943
982,2620,117.7200795304182
983,9672,117.58239395608003
984,1253,117.4818804518254
985,9923,117.47123491878479
986,7910,117.45758962091435
987,9039,117.42327803908802
988,9970,117.37064763239694
989,6230,117.35350232311602
990,4848,117.29444149570558
991,3310,117.26274797238673
